level_id,source_file,offset,save_idx,category,object,friendly_name,level_region,sub_region,can_softlock,zone,x,y,z,track_type,is_tracked,is_verified,notes
t1tchgad,quest.rsc,0x122A,320,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Fire (Toucher),FLAMBEAU,NULL,7,3085.34,2047.99,11701.98,0x0002,TRUE,TRUE,secret area
t2wlkgad,quest.rsc,0x122A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,5,769.97,576,-5475.93,0x0021,FALSE,TRUE,
deadside,quest.rsc,0x1272,0,cadeaux,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,N,TRUE,8,1843.11,860.43,18012.68,0x0002,FALSE,TRUE,
t1tchgad,quest.rsc,0x1272,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,7,4448.31,1536.04,9558.13,0x0020,FALSE,TRUE,
wastland,quest.rsc,0x1272,214,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Deadside - Wasteland,N,NULL,7,12544.26,-2928,-763.94,0x0002,TRUE,TRUE,
t3swmgad,quest.rsc,0x1272,452,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Blood (Nager),N,NULL,4,145.08,256,-8617.79,0x0002,TRUE,TRUE,
t2wlkgad,quest.rsc,0x1272,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,5,905.29,576,-5714.08,0x0021,FALSE,TRUE,
wastland,quest.rsc,0x12BA,0,barrel,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,NULL,7,14430.56,-3856,-879.16,0x0020,FALSE,TRUE,
t1tchgad,quest.rsc,0x12BA,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,7,3659.89,1535.99,9558.74,0x0020,FALSE,TRUE,
t3swmgad,quest.rsc,0x12BA,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,3274.44,-128,-13029.27,0x0021,FALSE,TRUE,
wastland,quest.rsc,0x1302,0,barrel,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,NULL,7,14436.52,-3856,-395.07,0x0020,FALSE,TRUE,
t1tchgad,quest.rsc,0x1302,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),FLAMBEAU,NULL,7,3480.37,2047.99,12354.51,0x0021,FALSE,TRUE,secret area
t3swmgad,quest.rsc,0x1302,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,2358.97,-128,-13029.02,0x0021,FALSE,TRUE,
t2wlkgad,quest.rsc,0x1302,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),FLAMBEAU & (GAD1_HAND | GAD2_WALK),NULL,7,3534.99,512,-1570.88,0x0021,FALSE,TRUE,
deadside,quest.rsc,0x134A,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,N,NULL,9,4681.98,1440.12,16864.34,0x0021,FALSE,TRUE,
t1tchgad,quest.rsc,0x134A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),FLAMBEAU,NULL,7,3473.83,2047.99,11714.2,0x0021,FALSE,TRUE,secret area
t3swmgad,quest.rsc,0x134A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),N,NULL,4,-82.67,256,-9068.25,0x0021,FALSE,TRUE,
t2wlkgad,quest.rsc,0x134A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),FLAMBEAU & (GAD1_HAND | GAD2_WALK),NULL,7,5341.13,512,-3000.98,0x0020,FALSE,TRUE,
deadside,quest.rsc,0x1392,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,N,NULL,9,1497.69,1369.36,17365.84,0x0020,FALSE,TRUE,
wastland,quest.rsc,0x1392,0,barrel,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,NULL,8,15100.25,-3800.6,-474.03,0x0020,FALSE,TRUE,
t1tchgad,quest.rsc,0x1392,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,7,1763.72,1663.99,9773.17,0x0021,FALSE,TRUE,
t3swmgad,quest.rsc,0x1392,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),N,NULL,4,-82.25,256,-8848.89,0x0020,FALSE,TRUE,
t2wlkgad,quest.rsc,0x1392,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),FLAMBEAU & (GAD1_HAND | GAD2_WALK),NULL,7,4170.06,512,-1828.86,0x0021,FALSE,TRUE,
deadside,quest.rsc,0x13DA,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,N,NULL,9,1311.09,1440,14642.61,0x0021,FALSE,TRUE,
t1tchgad,quest.rsc,0x13DA,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,7,1762.7,1663.99,10447.44,0x0021,FALSE,TRUE,
t3swmgad,quest.rsc,0x13DA,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),N,NULL,4,152.16,256,-9297.48,0x0021,FALSE,TRUE,
wastland,quest.rsc,0x13DA,188,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Deadside - Wasteland,N,NULL,8,16876.8,-3856,2063.45,0x0002,TRUE,TRUE,
t2wlkgad,quest.rsc,0x13DA,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),FLAMBEAU & (GAD1_HAND | GAD2_WALK),NULL,7,5343.96,512,-3751.46,0x0021,FALSE,TRUE,
deadside,quest.rsc,0x1422,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,N,NULL,9,4449.99,1440.03,16626.6,0x0021,FALSE,TRUE,
wastland,quest.rsc,0x1422,0,barrel,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,NULL,8,13599.69,-3728,3656.03,0x0020,FALSE,TRUE,
t1tchgad,quest.rsc,0x1422,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,8,-7005.68,543.99,11440.2,0x0021,FALSE,TRUE,
t3swmgad,quest.rsc,0x1422,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,3207.05,-128,-10150.86,0x0021,FALSE,TRUE,
t2wlkgad,quest.rsc,0x1422,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,7,4825.71,1024,-2417.78,0x0021,FALSE,TRUE,
deadside,quest.rsc,0x146A,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_MARROW,NULL,11,257.93,1913.74,23100.9,0x0021,FALSE,TRUE,
wastland,quest.rsc,0x146A,0,barrel,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,NULL,8,14081.24,-2960,2642.11,0x0021,FALSE,TRUE,
t1tchgad,quest.rsc,0x146A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,8,-5846.58,543.99,10024.93,0x0021,FALSE,TRUE,
t3swmgad,quest.rsc,0x146A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,3543.85,-128,-10259.24,0x0020,FALSE,TRUE,
t2wlkgad,quest.rsc,0x146A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,7,4553.34,1024,-1581.53,0x0021,FALSE,TRUE,
deadside,quest.rsc,0x14B2,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_MARROW,NULL,11,242.42,1919.75,23672.33,0x0021,FALSE,TRUE,
wastland,quest.rsc,0x14B2,0,barrel,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,NULL,8,16220.48,-2960,2380.82,0x0020,FALSE,TRUE,
t1tchgad,quest.rsc,0x14B2,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,8,-7688.36,544.15,8744.9,0x0020,FALSE,TRUE,
t3swmgad,quest.rsc,0x14B2,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,3315.1,-128,-10583.07,0x0020,FALSE,TRUE,
t2wlkgad,quest.rsc,0x14B2,398,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Prophecy (Marcher),FLAMBEAU & (GAD1_HAND | POIGNE),NULL,7,3400.88,512,-1568.84,0x0002,TRUE,TRUE,
deadside,quest.rsc,0x14FA,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_MARROW,NULL,11,-3293.39,1920,23874.7,0x0021,FALSE,TRUE,
t1tchgad,quest.rsc,0x14FA,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,8,-6920.53,543.99,10092.44,0x0021,FALSE,TRUE,
t3swmgad,quest.rsc,0x14FA,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,2513.09,-128,-11351.07,0x0020,FALSE,TRUE,
t2wlkgad,quest.rsc,0x14FA,414,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Prophecy (Marcher),FLAMBEAU & (GAD1_HAND | POIGNE),NULL,7,5344.14,512,-2876.67,0x0002,TRUE,TRUE,
deadside,quest.rsc,0x1542,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_MARROW,NULL,11,-1146.12,1791.78,21941.62,0x0020,FALSE,TRUE,
t3swmgad,quest.rsc,0x1542,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,2087.64,-128,-11203.59,0x0021,FALSE,TRUE,
t1tchgad,quest.rsc,0x1542,117,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Fire (Toucher),N,NULL,8,-7679.91,543.99,12169.86,0x0002,TRUE,TRUE,
t2wlkgad,quest.rsc,0x1542,415,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Prophecy (Marcher),FLAMBEAU & (GAD1_HAND | POIGNE),NULL,7,5344.54,512,-3648.38,0x0002,TRUE,TRUE,
deadside,quest.rsc,0x158A,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_MARROW,NULL,11,-3372.81,1920,23953.98,0x0020,FALSE,TRUE,
wastland,quest.rsc,0x158A,0,barrel,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,NULL,9,7158.76,-2208,2556.55,0x0021,FALSE,TRUE,
t3swmgad,quest.rsc,0x158A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,2512.59,-128,-10918.86,0x0021,FALSE,TRUE,
t1tchgad,quest.rsc,0x158A,118,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Fire (Toucher),N,NULL,8,-5208.15,544.31,8744.9,0x0002,TRUE,TRUE,
t2wlkgad,quest.rsc,0x158A,399,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Prophecy (Marcher),FLAMBEAU & (GAD1_HAND | POIGNE),NULL,7,4293.08,512,-1829.85,0x0002,TRUE,TRUE,
deadside,quest.rsc,0x15D2,0,cadeaux,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_MARROW & GAD1_HAND,TRUE,11,-4577.48,1920,24513.25,0x0002,FALSE,TRUE,
wastland,quest.rsc,0x15D2,0,cadeaux,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,TRUE,9,7328.83,-2206.59,2731.21,0x0002,FALSE,TRUE,
t1tchgad,quest.rsc,0x15D2,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,8,-6590.02,543.99,9273.48,0x0021,FALSE,FALSE,? INVISIBLE ?
t3swmgad,quest.rsc,0x15D2,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,2087.64,-128,-10918.86,0x0021,FALSE,TRUE,
t2wlkgad,quest.rsc,0x15D2,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,7,5151.16,592,-941.81,0x0021,FALSE,TRUE,
deadside,quest.rsc,0x161A,0,cadeaux,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_MARROW & GAD1_HAND,TRUE,11,-4577.48,1920,25161.92,0x0002,FALSE,TRUE,
t1tchgad,quest.rsc,0x161A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,8,-5524.31,543.99,10024.93,0x0021,FALSE,FALSE,? INVISIBLE ?
t3swmgad,quest.rsc,0x161A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,3799.96,768.43,-11190.01,0x0021,FALSE,TRUE,
wastland,quest.rsc,0x161A,254,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Deadside - Wasteland,N,NULL,9,7918.46,-2288.09,3509.62,0x0002,TRUE,TRUE,
t2wlkgad,quest.rsc,0x161A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,7,4597.62,592,-937.26,0x0021,FALSE,TRUE,
t1tchgad,quest.rsc,0x1662,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),POIGNE,NULL,9,-6178.13,2048,6638.6,0x0020,FALSE,TRUE,
t3swmgad,quest.rsc,0x1662,0,cadeaux,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,TRUE,4,4481,768,-12288.4,0x0002,FALSE,TRUE,
wastland,quest.rsc,0x1662,255,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Deadside - Wasteland,N,NULL,9,8503.66,-2288.09,4389.87,0x0002,TRUE,TRUE,
t2wlkgad,quest.rsc,0x1662,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,7,4312.79,1024,-3374,0x0020,FALSE,TRUE,
wastland,quest.rsc,0x16AA,0,barrel,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,NULL,9,7121.91,-2215.57,2231.38,0x0020,FALSE,TRUE,
t1tchgad,quest.rsc,0x16AA,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),POIGNE,NULL,9,-5937.3,2048,6640.3,0x0021,FALSE,TRUE,
t3swmgad,quest.rsc,0x16AA,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,3799.85,768,-12375.07,0x0021,FALSE,TRUE,
t2wlkgad,quest.rsc,0x16AA,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),N,NULL,8,3123.33,960,-7631.28,0x0020,FALSE,TRUE,
t1tchgad,quest.rsc,0x16F2,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,9,-5318.98,1024,8359.02,0x0020,FALSE,TRUE,
t3swmgad,quest.rsc,0x16F2,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,2417.54,-128,-10460.6,0x0021,FALSE,TRUE,
t2wlkgad,quest.rsc,0x16F2,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),N,NULL,8,3122.4,960,-5680.1,0x0020,FALSE,TRUE,
t1tchgad,quest.rsc,0x173A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,9,-3461.29,512,8358.58,0x0021,FALSE,TRUE,
t3swmgad,quest.rsc,0x173A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,3179.42,-128,-11967.45,0x0021,FALSE,TRUE,
t2wlkgad,quest.rsc,0x173A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),N,NULL,8,5989.15,832,-7489.62,0x0021,FALSE,TRUE,
deadside,quest.rsc,0x1782,183,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Deadside Marrow Gates,GATE_DEADSIDE_WASTELAND,NULL,15,423.81,1344.79,26666.69,0x0002,TRUE,TRUE,
wastland,quest.rsc,0x1782,0,cadeaux,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,TRUE,10,4277.91,-2639.21,-1855.83,0x0002,FALSE,TRUE,
t1tchgad,quest.rsc,0x1782,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,9,-3463.52,0,6489.99,0x0021,FALSE,TRUE,
t3swmgad,quest.rsc,0x1782,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,2087.64,-128,-10534.42,0x0021,FALSE,TRUE,
t2wlkgad,quest.rsc,0x1782,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),N,NULL,8,5988.12,832,-5822.76,0x0021,FALSE,TRUE,
deadside,quest.rsc,0x17CA,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_WASTELAND,NULL,15,-1065.39,1572.23,26328.97,0x0020,FALSE,TRUE,
wastland,quest.rsc,0x17CA,0,barrel,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,NULL,10,3853.52,-2640,-1441,0x0021,FALSE,TRUE,
t1tchgad,quest.rsc,0x17CA,305,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Fire (Toucher),POIGNE,NULL,9,-6258.95,2047.91,6816.28,0x0002,TRUE,TRUE,
t3swmgad,quest.rsc,0x17CA,468,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Blood (Nager),CALABASH,NULL,4,2198.71,-128,-10150.86,0x0002,TRUE,TRUE,
t2wlkgad,quest.rsc,0x17CA,393,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,9,-1913.04,64,976.07,0x0002,TRUE,TRUE,
deadside,quest.rsc,0x1812,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_WASTELAND,NULL,15,1071.77,1358.38,25840.26,0x0021,FALSE,TRUE,
wastland,quest.rsc,0x1812,0,cadeaux,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,TRUE,10,7724.43,-2640,-2301.18,0x0002,FALSE,TRUE,
t1tchgad,quest.rsc,0x1812,306,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Fire (Toucher),POIGNE,NULL,9,-5855.48,2047.91,6823.51,0x0002,TRUE,TRUE,
t3swmgad,quest.rsc,0x1812,469,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Blood (Nager),CALABASH,NULL,4,2519.85,-128,-10219.24,0x0002,TRUE,TRUE,
t2wlkgad,quest.rsc,0x1812,392,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,9,-1922.7,64,1610.18,0x0002,TRUE,TRUE,
deadside,quest.rsc,0x185A,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_WASTELAND,NULL,15,1005.89,1343.99,25784.39,0x0020,FALSE,TRUE,
wastland,quest.rsc,0x185A,0,barrel,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,NULL,10,5879.47,-2640,-447.75,0x0020,FALSE,TRUE,
t1tchgad,quest.rsc,0x185A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,9,-5365.44,0,6538.44,0x0021,FALSE,TRUE,
t3swmgad,quest.rsc,0x185A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,3385.07,-128,-12119.07,0x0021,FALSE,TRUE,
t2wlkgad,quest.rsc,0x185A,394,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,9,-48.09,64,3424.38,0x0002,TRUE,TRUE,
deadside,quest.rsc,0x18A2,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_ASYLUM,NULL,16,-2691.85,576.01,27723.09,0x0020,FALSE,TRUE,
t1tchgad,quest.rsc,0x18A2,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,9,-5300.4,0,6458.21,0x0020,FALSE,TRUE,
wastland,quest.rsc,0x18A2,190,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Deadside - Wasteland,N,NULL,10,7521.41,-2640,-2236.5,0x0002,TRUE,TRUE,
t3swmgad,quest.rsc,0x18A2,471,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Blood (Nager),CALABASH,NULL,4,3543.85,-128,-11686.86,0x0002,TRUE,TRUE,
t2wlkgad,quest.rsc,0x18A2,395,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,9,581.33,64,3460.06,0x0002,TRUE,TRUE,
deadside,quest.rsc,0x18EA,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_ASYLUM,NULL,16,-2877.92,576.01,27726.66,0x0021,FALSE,TRUE,
t1tchgad,quest.rsc,0x18EA,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),POIGNE,NULL,9,-6062.5,2048,6584.59,0x0021,FALSE,TRUE,
wastland,quest.rsc,0x18EA,191,barrel,RSC_X_BARREL_D,Cadeaux – Pot,Deadside - Wasteland,N,NULL,10,8256,-3488.09,-1681.83,0x0021,TRUE,TRUE,
t3swmgad,quest.rsc,0x18EA,472,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Blood (Nager),CALABASH,NULL,4,3282.22,-128,-11686.86,0x0002,TRUE,TRUE,
t2wlkgad,quest.rsc,0x18EA,390,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,9,2433.71,64,1602.33,0x0002,TRUE,TRUE,
deadside,quest.rsc,0x1932,0,barrel,RSC_X_BARREL_D,Pot,Deadside Marrow Gates,GATE_DEADSIDE_ASYLUM,NULL,16,-2569.4,576.01,27616.74,0x0021,FALSE,TRUE,
wastland,quest.rsc,0x1932,256,cadeaux,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,NULL,10,5906.36,-2639.28,-749.25,0x0002,TRUE,TRUE,
t1tchgad,quest.rsc,0x1932,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,9,-3432.15,1536,6456.93,0x0021,FALSE,FALSE,oob - 2ND or 3RD spiral room
t3swmgad,quest.rsc,0x1932,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),N,NULL,4,2599.64,256,-12439.07,0x0021,FALSE,TRUE,
t2wlkgad,quest.rsc,0x1932,391,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,9,2433.08,64,956.51,0x0002,TRUE,TRUE,
t1tchgad,quest.rsc,0x197A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,9,-3522.15,1536,6456.93,0x0021,FALSE,FALSE,oob - 2ND or 3RD spiral room
t3swmgad,quest.rsc,0x197A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,3479.26,-128,-11969.98,0x0021,FALSE,TRUE,
wastland,quest.rsc,0x197A,261,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Deadside - Wasteland,N,NULL,10,7450.05,-2640,-2041.81,0x0002,TRUE,TRUE,
t2wlkgad,quest.rsc,0x197A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,10,5152.71,592,-73.83,0x0020,FALSE,TRUE,
wastland,quest.rsc,0x19C2,0,barrel,RSC_X_BARREL_D,Pot,Deadside - Wasteland,N,NULL,10,5319.64,-2640,-19.4,0x0020,FALSE,TRUE,
t1tchgad,quest.rsc,0x19C2,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,9,-3612.15,1536,6456.93,0x0021,FALSE,FALSE,oob - 2ND or 3RD spiral room
t3swmgad,quest.rsc,0x19C2,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,3240.94,-128,-11837.72,0x0020,FALSE,TRUE,
t2wlkgad,quest.rsc,0x19C2,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),GAD1_HAND | GAD2_WALK,NULL,10,4610.19,592,-62.18,0x0020,FALSE,TRUE,
deadside,quest.rsc,0x1A0A,161,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Deadside Marrow Gates,GATE_DEADSIDE_PATH_3,NULL,17,-2837.81,-557.83,26028.73,0x0002,TRUE,TRUE,
t1tchgad,quest.rsc,0x1A0A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,9,-5315.64,0,8394.67,0x0020,FALSE,FALSE,oob - 2ND or 3RD spiral room
t3swmgad,quest.rsc,0x1A0A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,2407.28,-128,-11130,0x0020,FALSE,TRUE,
wastland,quest.rsc,0x1A0A,191,barrel,RSC_X_BARREL_D,Cadeaux – Pot,Deadside - Wasteland,N,NULL,10,7983.79,-3488.09,-1423.89,0x0020,TRUE,TRUE,
deadside,quest.rsc,0x1A52,162,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Deadside Marrow Gates,GATE_DEADSIDE_PATH_3,NULL,17,-4434.6,-655.25,25551.05,0x0002,TRUE,TRUE,
t1tchgad,quest.rsc,0x1A52,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,9,-5365.44,0,8309.39,0x0020,FALSE,FALSE,oob - 2ND or 3RD spiral room
t3swmgad,quest.rsc,0x1A52,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,2172.13,-128,-10364.7,0x0021,FALSE,TRUE,
t2wlkgad,quest.rsc,0x1A52,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),N,NULL,11,-1342.43,592,7924.52,0x0020,FALSE,TRUE,
deadside,quest.rsc,0x1A9A,163,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Deadside Marrow Gates,GATE_DEADSIDE_PATH_3,NULL,17,-4173.17,-834.8,26614.37,0x0002,TRUE,TRUE,
t1tchgad,quest.rsc,0x1A9A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Fire (Toucher),N,NULL,9,-2734.97,0,7088.29,0x0021,FALSE,FALSE,oob - 2ND or 3RD spiral room
t3swmgad,quest.rsc,0x1A9A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Blood (Nager),CALABASH,NULL,4,3500.61,-128,-10459.69,0x0021,FALSE,TRUE,
t2wlkgad,quest.rsc,0x1A9A,0,barrel,RSC_X_BARREL_D,Pot,Temple of Prophecy (Marcher),N,NULL,11,-1343.1,592,8468.52,0x0020,FALSE,TRUE,
deadside,quest.rsc,0x1AE2,164,cadeaux,RSC_X_BARREL_D,Cadeaux – Pot,Deadside Marrow Gates,GATE_DEADSIDE_PATH_3,NULL,17,-3025.6,-1152,25394,0x0002,TRUE,TRUE,
